driver_id,driver_name,join_date,rating,total_rides,earnings
7998,Lavanya Warrior,2023-04-21,3.02,429,2128.37
7999,Devansh Ramanathan,2023-05-03,4.38,181,2279.74
8000,Zain Johal,2022-08-20,4.36,264,1329.9
8001,Advik Sood,2023-02-01,4.06,404,4065.42
8002,Saira Joshi,2023-06-23,3.36,292,4275.57
8003,Onkar Mangat,2022-12-09,3.65,478,3398.38
8004,Siya Magar,2023-02-05,4.71,278,1365.51
8005,Riya Chakrabarti,2023-02-05,4.95,372,2819.36
8006,Prerak Balan,2022-09-26,4.5,159,2214.96
8007,Mehul Chhabra,2022-08-29,3.44,259,2730.1
8008,Lavanya Ganesh,2023-04-15,4.85,395,613.75
8009,Damini Sawhney,2022-07-10,4.13,479,2016.1
8010,Kabir Walla,2022-08-09,4.17,464,1247.04
8011,Keya Zacharia,2023-09-03,4.99,87,1561.8
8012,Ahana  Ramakrishnan,2022-11-14,3.27,448,2619.61
8013,Shamik Salvi,2023-03-16,3.41,336,804.8
8014,Ishaan Sarma,2023-03-19,3.05,425,3663.31
8015,Abram Shanker,2023-01-18,3.97,437,1218.96
8016,Ivana Seth,2023-06-22,3.7,273,3165.17
8017,Suhana Sanghvi,2022-08-15,4.92,65,1824.48
8018,Mohanlal Tak,2023-07-20,4.81,431,4288.46
8019,Purab Dada,2023-06-23,4.9,112,4572.53
8020,Arhaan Hayre,2023-01-26,3.39,192,1277.11
8021,Ahana  Bhalla,2022-12-25,3.5,310,2218.15
8022,Riaan Chana,2022-02-09,4.17,158,2106.57
8023,Amira Loke,2022-09-28,3.93,369,1853.67
8024,Anvi Mangat,2023-01-01,4.05,168,4533.1
8025,Rania Char,2022-08-12,3.08,439,697.39
8026,Seher Lad,2023-06-28,4.81,368,4373.92
8027,Alisha Madan,2022-09-28,3.7,162,1359.36
8028,Devansh Borah,2023-05-02,3.94,255,1827.51
8029,Kiara Kannan,2023-04-13,3.64,376,1550.38
8030,Zara Mand,2022-09-15,4.72,413,4707.35
8031,Shray Sidhu,2022-10-22,3.36,499,3117.15
8032,Indrajit Iyer,2023-05-08,4.31,409,2494.48
8033,Nakul Bhatt,2022-01-10,4.17,382,2461.49
8034,Advika Gulati,2023-06-06,3.08,490,2762.61
8035,Eva Dhillon,2023-05-22,4.98,60,676.67
8036,Sahil Sabharwal,2022-09-23,4.81,298,4073.98
8037,Yakshit Raval,2022-02-11,4.08,319,3100.71
8038,Shalv Krishnan,2023-07-02,3.24,163,2654.78
8039,Dharmajan Viswanathan,2022-06-10,4.42,363,2604.3
8040,Dharmajan Ramachandran,2023-06-13,4.55,306,3508.03
8041,Biju Bhatia,2023-06-26,4.98,195,2592.4
8042,Ivana Atwal,2022-03-10,3.39,432,902.85
8043,Himmat Ramesh,2023-03-16,3.32,417,2876.31
8044,Advik Agarwal,2022-08-16,3.15,115,3991.99
8045,Ishaan Kumer,2023-04-07,3.21,418,4507.14
8046,Gokul Bandi,2022-08-25,4.91,305,2311.28
8047,Stuvan Dugar,2022-01-10,3.17,172,1707.77
8048,Raghav Gara,2022-04-10,5,346,4248.6
8049,Hansh Divan,2023-05-20,3.64,476,3377.08
8050,Vihaan Kara,2022-12-29,3.74,336,2442.84
8051,Yashvi Sengupta,2022-10-17,3.5,138,1946.9
8052,Neelofar Bedi,2023-06-16,4.3,400,3092.19
8053,Hrishita Sheth,2022-10-30,3.89,375,2292.49
8054,Eva Chanda,2023-01-05,4.73,232,655.67
8055,Heer Gara,2022-07-11,3.54,492,3821.64
8056,Lakshit Bhatti,2022-09-14,3.51,232,1712.83
8057,Amani Brar,2023-04-17,3.85,82,2616.93
8058,Tejas Aurora,2022-09-11,3.75,441,756.63
8059,Prisha Dhaliwal,2022-11-13,3.6,469,4286.12
8060,Gokul Venkataraman,2023-01-22,3.93,61,3186.2
8061,Alia Das,2023-12-04,3.56,54,1355.65
8062,Aniruddh Sethi,2022-08-31,4.76,433,2095.8
8063,Faiyaz Bajwa,2023-08-03,3.34,289,2185.12
8064,Eva Boase,2023-02-22,4.16,454,3132.27
8065,Dhruv Wagle,2022-08-15,4.58,345,3710.04
8066,Tejas Sharaf,2022-10-17,3.8,431,4044.63
8067,Aaina Thakur,2023-02-05,4.18,394,4531.16
8068,Kaira Upadhyay,2022-02-10,3.46,231,2708.83
8069,Tara Gill,2023-12-07,3.83,457,4385.94
8070,Mahika Srinivasan,2023-08-05,3.55,400,2980.59
8071,Nayantara Dani,2023-03-21,3.9,208,3431.97
8072,Chirag Chakrabarti,2022-08-20,3.13,91,3504.3
8073,Hrishita Trivedi,2023-04-16,4.65,55,1479.66
8074,Jayesh Bhargava,2023-01-01,3.06,351,1306.32
8075,Reyansh Barman,2023-03-29,4.35,293,906.5
8076,Nakul Varughese,2023-07-29,3.68,105,2787.84
8077,Sahil Varughese,2023-05-28,3.53,388,628.75
8078,Tara Dara,2023-05-03,3.02,244,2618.67
8079,Gokul Cherian,2023-04-17,3.83,54,1391.61
8080,Misha Dugar,2023-05-20,3.52,342,2440.9
8081,Saira Bhatti,2023-04-14,4.74,323,682.4
8082,Alisha Viswanathan,2023-07-28,4.91,222,1645.27
8083,Kavya Krishnan,2022-08-22,4.88,377,4702.87
8084,Myra Karan,2023-07-22,3.31,318,4036.86
8085,Lakshit Kakar,2023-03-30,3.71,141,4683.08
8086,Fateh Reddy,2023-05-31,3.81,257,4206.11
8087,Biju Kata,2022-10-30,3.02,190,1147.74
8088,Rohan Banik,2023-02-19,4.43,328,537.94
8089,Stuvan Batta,2023-07-26,3.57,221,2301.71
8090,Suhana Ramanathan,2023-05-22,3.67,134,2162.75
8091,Aradhya Varty,2023-04-16,4.31,457,1678.99
8092,Rhea Chowdhury,2023-06-07,3.76,69,4676.27
8093,Shayak Sankaran,2022-12-11,3.76,262,3263.85
8094,Charvi Bhagat,2022-11-11,4.27,480,705.41
8095,Tanya Joshi,2023-03-01,3.15,479,1308.25
8096,Yakshit Chaudhry,2022-08-18,3.23,443,1497.96
8097,Mehul Manne,2023-02-23,4.37,62,3039.43
8098,Prerak Arora,2022-08-15,3.89,470,727.42
8099,Veer Lalla,2023-01-04,3.91,475,3768.99
8100,Pihu Varkey,2023-03-02,4.73,325,2866.02
8101,Anaya Dhawan,2023-05-30,4.38,60,1073.35
8102,Ranbir Gala,2022-11-22,4.04,189,4749.89
8103,Fateh Acharya,2022-07-11,4.92,295,1065.68
8104,Kiara Gola,2022-07-11,4.07,271,2534.54
8105,Nirvi Bali,2022-04-12,4.04,163,807.31
8106,Armaan Bhat,2023-05-17,3.11,182,2850.52
8107,Shamik Devan,2023-03-16,4.31,374,655.24
8108,Ojas Bahri,2022-12-18,3.28,313,1765.44
8109,Hridaan Bansal,2023-05-06,3.74,322,3845.33
8110,Indrans Soni,2022-12-14,3.2,463,2251.85
8111,Anaya Kumer,2022-10-21,3.9,413,4560.31
8112,Nitya Wason,2022-09-12,3.86,461,2647.99
8113,Divyansh Gola,2023-02-02,4.35,222,2248.87
8114,Tejas Chopra,2022-06-09,3.57,104,2596.05
8115,Shanaya Acharya,2023-01-13,4.2,393,1632.36
8116,Lakshit Vohra,2023-02-06,3.52,260,1954.31
8117,Ryan Choudhary,2023-01-07,4.06,300,1833.04
8118,Samar Khatri,2022-11-21,4.77,188,3490.79
8119,Nehmat Cheema,2023-03-24,3.41,107,3418.85
8120,Diya Ahluwalia,2022-08-28,4.03,319,4221.43
8121,Mannat Sule,2022-09-16,4.14,221,2536.05
8122,Romil Andra,2023-08-03,3.92,414,3108.22
8123,Jivin Hayer,2022-10-08,4.31,448,3234.12
8124,Dhanuk Lal,2022-11-26,4.48,207,2031.76
8125,Tiya Walia,2022-09-09,4.04,113,2789.86
8126,Vanya Ravel,2022-07-12,3.44,65,826.9
8127,Shray Sehgal,2022-09-09,3.46,417,771.59
8128,Adah Dugal,2022-11-20,3.12,253,1473.27
8129,Lavanya Sangha,2023-01-21,3.04,104,1356.09
8130,Adah Chad,2022-12-27,4.57,117,1350.3
8131,Anika Chokshi,2023-09-04,4.47,204,3477.71
8132,Yakshit Chaudhari,2023-06-30,3.01,380,2847.7
8133,Kanav Rajan,2022-10-20,3.85,389,4726.98
8134,Shlok Bhalla,2023-02-01,4.44,388,624.27
8135,Divyansh Arora,2023-01-24,4.52,70,3682.4
8136,Rohan Buch,2023-07-14,3.65,204,1606.84
8137,Hazel Jani,2022-08-15,4.6,423,4813.04
8138,Nitya Varghese,2023-01-15,3.31,145,4403.46
8139,Aaina Choudhry,2023-09-02,3.24,248,1591.57
8140,Ivan Kapur,2023-08-01,3.09,360,3728.61
8141,Misha Ghosh,2023-07-26,4.05,486,3671.51
8142,Mahika Thakur,2023-02-01,4.42,370,2076.07
8143,Damini Jaggi,2023-08-01,3.49,454,3698.67
8144,Dhanush Bahri,2022-11-17,4.78,394,4385.97
8145,Taimur Rastogi,2023-03-22,3.56,374,1165.14
8146,Suhana Bala,2023-06-17,4.15,50,3754.87
8147,Gatik Rao,2023-04-27,3.87,275,1341.79
8148,Mohanlal Shankar,2023-07-16,3.43,261,4675.26
8149,Nitara Dar,2022-10-21,4.05,454,1925.6
8150,Amani Lanka,2022-08-15,4.56,145,3923.23
8151,Darshit Raval,2023-02-21,4.49,342,3938.35
8152,Aarav Raju,2023-12-05,4.76,62,2142.55
8153,Ivana Ramaswamy,2023-07-15,3.26,197,3719.45
8154,Priyansh Sidhu,2023-07-27,4.42,152,4667.21
8155,Sahil Ratti,2023-04-29,4.68,189,2060.66
8156,Mohanlal Bobal,2023-07-28,4.82,333,1513.31
8157,Aniruddh Thaker,2022-10-09,3.41,404,2550.74
8158,Ahana  Sunder,2022-12-31,3.11,148,1297.66
8159,Nehmat Malhotra,2022-09-20,4.45,210,1546.93
8160,Yakshit Shankar,2023-05-07,3.91,404,2836.18
8161,Gokul Lalla,2022-10-20,3.81,443,4559.03
8162,Jayan Bansal,2023-03-30,4.05,228,3257.46
8163,Devansh Kaul,2022-11-15,3.72,448,2925.35
8164,Kaira Barad,2022-08-09,3.37,444,1242.19
8165,Aniruddh Ramaswamy,2022-07-10,4.87,322,3188.73
8166,Nakul Gole,2022-11-30,4.97,368,2277.64
8167,Mamooty Ganesh,2022-09-23,4.55,123,3095
8168,Lakshay Dua,2022-01-10,3.11,339,4104.38
8169,Tejas Bail,2023-07-04,4.15,190,2314.93
8170,Anahi Sandhu,2023-03-25,4.51,196,3985.35
8171,Yasmin Dhar,2023-04-25,3.49,375,1462.26
8172,Vaibhav Sabharwal,2022-08-10,3.47,234,2172.31
8173,Sumer Kalla,2023-08-03,4.77,247,2855.84
8174,Indranil Basu,2023-04-24,3.02,399,1190.21
8175,Saanvi Sibal,2023-01-01,3.91,241,2793.62
8176,Dhruv Rout,2023-10-06,3.73,91,2760.08
8177,Mishti Sen,2023-06-30,3.8,129,3162.72
8178,Aarav Kala,2023-01-04,4.37,422,2152.25
8179,Ryan Borra,2023-08-08,4.68,288,4077.9
8180,Divit Varty,2022-06-11,4.24,227,2045.14
8181,Jayesh Chand,2022-12-19,3.98,249,841.15
8182,Miraya Sidhu,2023-05-04,5,329,594.62
8183,Siya Sangha,2022-09-27,3.14,431,675.68
8184,Tanya Bali,2022-09-12,4.62,194,1459.54
8185,Navya Srinivasan,2023-02-26,3.36,492,2756.73
8186,Indrajit Apte,2023-01-15,4.53,236,4225.05
8187,Himmat Chhabra,2023-06-28,3.4,177,4105.76
8188,Ivan D’Alia,2023-01-17,4.07,155,2176.51
8189,Aniruddh Tailor,2023-08-08,3.19,248,793.63
8190,Shanaya Lala,2022-03-12,4.84,426,3277.74
8191,Amira Ganesh,2022-10-31,4.83,400,2850.15
8192,Parinaaz Hari,2023-10-02,4.85,397,4753.39
8193,Heer Lala,2022-08-15,3.58,470,1317.66
8194,Shamik Sachdeva,2023-01-18,4.63,427,670.88
8195,Baiju Cheema,2022-12-19,4.53,226,712.32
8196,Mishti Thakur,2022-10-17,3.89,472,3923.35
8197,Yuvaan Suresh,2023-03-14,4.85,241,1612.24
8198,Divij Venkataraman,2023-02-21,3.88,186,563.95
8199,Ritvik Bera,2023-05-27,4.52,402,3727.21
8200,Rati Shere,2022-12-28,3.63,339,4486.88
8201,Shamik Contractor,2022-11-10,3.69,345,986.49
8202,Khushi Buch,2023-04-30,3.12,222,902.89
8203,Divit Vig,2023-04-29,4.21,116,1281.21
8204,Lakshay Gala,2023-02-06,4.46,155,1127.11
8205,Ivan Sur,2022-11-26,3.38,468,3264.9
8206,Biju Walia,2023-04-28,3.12,493,781.84
8207,Riaan Ravel,2023-05-18,4.96,126,1829.73
8208,Ritvik Grover,2023-05-15,3.46,122,2689.58
8209,Anay Chaudhry,2023-04-19,4.83,85,2560.94
8210,Nishith Issac,2023-04-08,3.75,146,1579.08
8211,Shalv Lala,2022-07-11,4.44,96,4623.55
8212,Jivika Kanda,2023-04-04,4.73,170,1667.57
8213,Mannat Kunda,2023-01-02,4.6,458,3317.87
8214,Chirag Bahri,2023-11-02,3.31,478,1986.04
8215,Damini Sahni,2022-10-23,4.18,86,2511.78
8216,Mamooty Bandi,2023-11-07,3.37,495,1727.74
8217,Drishya Talwar,2023-03-27,4.67,242,2971.47
8218,Raunak Varkey,2023-01-04,3.96,403,2143.58
8219,Devansh Wali,2023-03-31,3.47,76,1727.93
8220,Aniruddh Sule,2023-05-22,3.68,179,3253.58
8221,Bhavin Sampath,2023-08-03,4.24,118,1928.64
8222,Siya Grewal,2023-04-26,4.7,377,2530.84
8223,Dhanush Sharaf,2023-05-16,3.99,417,4393.24
8224,Lakshay Bawa,2022-12-11,3.57,189,618.84
8225,Biju Dhillon,2023-05-25,4.86,336,4508.01
8226,Pranay Bhatt,2022-11-14,3.75,120,3652.93
8227,Rhea Borah,2022-11-18,4.14,372,3570.07
8228,Manjari Kalla,2023-09-06,3.16,415,3941.41
8229,Prisha Gade,2022-04-11,4.75,179,2269.83
8230,Ira Agrawal,2023-03-26,3.19,87,1856.9
8231,Khushi Kata,2022-12-21,3.95,58,1302.94
8232,Ehsaan Edwin,2023-05-27,4.46,365,2005.03
8233,Kaira Samra,2022-12-17,3.77,437,4575.8
8234,Miraya Mani,2023-04-08,3.59,271,1919.2
8235,Nirvaan Chand,2023-05-14,4.44,374,3792.55
8236,Aarush Vora,2023-01-29,4.25,413,1471.56
8237,Samaira Dutt,2022-11-15,3.96,358,1022.32
8238,Yuvaan Deshpande,2023-06-30,3.09,289,2578.27
8239,Vidur Sahota,2023-07-15,4.28,363,4839.48
8240,Kartik Srinivas,2022-11-17,3.93,218,709.29
8241,Madhup Bahl,2023-03-27,4.82,283,4491.14
8242,Yuvaan Char,2023-02-17,3.3,296,4350.72
8243,Indrajit Gala,2022-08-30,4.1,306,4315.54
8244,Keya Sundaram,2022-12-12,4.73,438,3149.32
8245,Uthkarsh Mandal,2022-09-25,4.68,316,3154.15
8246,Alia Chakraborty,2023-06-01,3.49,178,830.02
8247,Mohanlal Dutta,2022-08-09,4.82,349,2514.58
8248,Umang Sengupta,2022-11-16,4.85,295,1880.66
8249,Chirag Dash,2023-11-04,4.39,329,4413.05
8250,Dishani Deep,2023-01-16,3.46,340,3837.33
8251,Priyansh Bhatia,2023-02-17,4.69,79,1846.64
8252,Nayantara Lal,2023-05-29,3.23,144,564.62
8253,Ishita Dube,2022-12-18,4.42,64,1917
8254,Armaan Venkataraman,2023-04-21,3.8,81,1834.09
8255,Zoya Shetty,2023-07-28,3.45,308,4852.63
8256,Dhanuk Luthra,2022-10-22,3.99,377,3946.6
8257,Mannat Sachdeva,2022-11-22,3.3,329,4481
8258,Kavya Mahal,2023-03-31,3.83,363,2948.42
8259,Damini Sathe,2023-04-19,4.85,390,2350.59
8260,Manikya Magar,2022-11-14,3.76,93,1636.77
8261,Ishita Ahluwalia,2023-03-02,4.37,182,3656.35
8262,Yuvaan Mann,2022-06-11,3.78,256,3713.32
8263,Eva Lal,2023-12-04,4.15,152,1273.37
8264,Renee Uppal,2023-04-23,3.69,486,2649.45
8265,Nitara Toor,2022-11-11,3.88,329,2331.65
8266,Lakshay Chaudhari,2023-04-26,3.65,104,4244.42
8267,Onkar Andra,2023-07-31,3.29,318,2562.07
8268,Kiara Balay,2022-09-28,4.51,214,1567.41
8269,Yuvaan Kadakia,2022-11-27,3.53,172,4968.74
8270,Pari Anand,2022-08-19,4.64,330,832.86
8271,Raunak Tara,2023-01-19,3.92,136,1593.66
8272,Emir Banik,2023-07-07,4.44,415,3886.56
8273,Yuvaan Lad,2022-11-21,4.93,115,2886.39
8274,Prerak Venkataraman,2022-10-15,3.59,313,739.1
8275,Trisha Dhillon,2023-01-25,3.97,280,4632.6
8276,Indrans Sarna,2023-06-17,3.33,380,3321.69
8277,Anahita Khatri,2023-01-07,4.24,436,3659.4
8278,Nakul Mannan,2022-12-21,4.14,185,4854.78
8279,Oorja Bhasin,2023-04-04,3.54,261,1775.21
8280,Jayan Tata,2023-11-04,3.64,373,561.49
8281,Keya Shenoy,2022-02-10,4.76,309,3706.05
8282,Dhanush Som,2022-12-20,4.63,283,2519.5
8283,Divyansh Bhasin,2023-03-24,3.89,154,2525.88
8284,Divyansh Banerjee,2023-06-16,3.72,379,2619.6
8285,Bhavin Bhavsar,2023-06-02,3.95,335,2905.46
8286,Aarav Edwin,2023-07-29,3.37,333,4178.97
8287,Gatik Shere,2022-07-12,4.14,187,4030.91
8288,Jayan Bhatt,2022-08-17,3.73,140,3210.53
8289,Shalv Ahluwalia,2023-01-05,3.64,303,2977.07
8290,Vardaniya Saha,2022-08-30,3.64,254,4014.95
8291,Miraan Sanghvi,2022-12-24,3.33,425,4281.69
8292,Urvi Atwal,2023-05-13,3.97,66,1809.93
8293,Pranay Din,2022-07-11,4.92,242,4320.75
8294,Sahil Vala,2022-08-21,4.43,270,4124.29
8295,Reyansh Tailor,2022-09-15,3.92,92,4126.46
8296,Bhavin Bhatia,2022-09-14,4.56,199,2302.08
8297,Shanaya Shah,2022-10-24,3.92,351,4805.32
8298,Advika Doshi,2023-08-06,4.65,110,3766.92
8299,Shaan Subramanian,2023-01-05,4.22,130,2056.35
8300,Purab Ganguly,2022-08-10,3.83,263,3056.21
8301,Rania Kalla,2022-11-19,3.72,368,3157.2
8302,Anay Saraf,2023-07-24,3.84,232,1217.68
8303,Mehul Madan,2022-08-26,4.09,355,948.48
8304,Kanav Sandhu,2023-09-04,3.52,296,3904.1
8305,Purab Chahal,2023-04-03,4.06,184,773.45
8306,Vaibhav Majumdar,2023-05-13,3.67,265,4927.96
8307,Tejas Krish,2022-10-21,4.47,290,2546.64
8308,Arhaan Bail,2022-03-11,4.78,149,556.72
8309,Jivika Shankar,2023-01-20,4.77,146,705.97
8310,Nirvi Bumb,2023-12-05,4.81,408,3027.81
8311,Armaan Wason,2023-04-26,3.98,462,1030.35
8312,Neysa Bhavsar,2022-10-23,3.29,190,4259.05
8313,Romil Loke,2023-10-05,4,197,1390.84
8314,Yuvraj  Dugal,2022-12-21,4.51,464,3857.75
8315,Gatik Aurora,2022-08-11,3.09,76,3429.36
8316,Kashvi Kapoor,2022-08-28,3.7,397,1691.74
8317,Vritika Dhaliwal,2022-12-16,4.19,353,1836.87
8318,Aniruddh Mani,2023-06-17,4.84,292,1128.13
8319,Aarush Agrawal,2023-07-21,3.66,220,2800.91
8320,Azad Ray,2022-11-29,3.52,323,2594.87
8321,Indrajit Taneja,2023-05-08,3.46,99,831.45
8322,Anay Dubey,2022-08-21,4.51,234,2347.36
8323,Vaibhav Saha,2022-09-11,4.29,405,3718.94
8324,Nakul Dugar,2022-06-10,3.44,400,3557.56
8325,Lagan Solanki,2022-08-17,3.23,219,4789.13
8326,Myra Chowdhury,2022-11-20,3.75,64,3302.7
8327,Darshit Chaudhari,2022-11-26,4.56,106,3250.46
8328,Umang Sachdev,2023-08-01,4.63,453,3891.16
8329,Lagan Ray,2023-01-02,4.38,336,1892.45
8330,Tarini Bansal,2023-03-18,4.92,191,3487
8331,Aniruddh Rao,2022-10-20,4.48,302,1927.42
8332,Suhana Varty,2023-05-05,3.69,326,1470.29
8333,Kartik Basu,2022-09-30,3.43,450,2287.39
8334,Advik Apte,2023-02-06,3.99,371,4110.91
8335,Himmat Mander,2023-05-17,3.12,390,1883.14
8336,Sara Vaidya,2023-03-06,4.29,121,4629.85
8337,Mannat Saran,2023-02-08,4.63,219,4927.71
8338,Adira Jhaveri,2022-12-14,4.66,160,1432.26
8339,Samar Goyal,2022-12-19,3.32,198,1981.63
8340,Prerak Sheth,2023-10-01,4.36,485,3269.48
8341,Anay Bhattacharyya,2022-11-18,3.28,494,4790.56
8342,Tejas Bajaj,2023-01-13,3.72,431,4671.74
8343,Azad Dugal,2023-09-04,3.83,295,3221.18
8344,Bhavin Dara,2023-04-04,3.76,199,3218.67
8345,Onkar Ray,2023-04-29,4.11,371,818.82
8346,Rasha Balan,2023-06-28,4.5,359,1176.92
8347,Shaan Ramachandran,2023-02-06,3.7,133,3000.76
8348,Kiara Brahmbhatt,2023-12-03,4.41,430,2392.8
8349,Vedika Vora,2022-05-12,3.53,217,769.88
8350,Nayantara Dass,2023-04-14,5,394,2490.08
8351,Stuvan Dass,2022-04-12,3.28,175,3287.38
8352,Madhav Sundaram,2023-05-05,4.24,185,2753.72
8353,Miraan Dutt,2023-11-04,4.46,155,1663.48
8354,Eshani Sachar,2023-05-26,3.15,356,1852.77
8355,Inaaya  Upadhyay,2022-07-12,4.68,321,2767.97
8356,Kartik Kade,2022-09-29,3.19,253,2901.34
8357,Arnav Khare,2023-03-07,3.34,296,2799.5
8358,Nayantara Batra,2022-10-17,3.74,112,2548.21
8359,Gatik Deshpande,2023-03-29,3.26,394,3744.15
8360,Prisha Bala,2022-10-17,3.88,296,3626.53
8361,Dharmajan Reddy,2023-07-28,4.83,144,546.24
8362,Nayantara Bera,2023-03-06,4.37,283,4806.65
8363,Mohanlal Sarkar,2022-05-12,3.75,134,2731.54
8364,Sahil Agate,2023-07-14,4.96,355,2107.6
8365,Nakul Raval,2023-01-28,3.62,186,3454.45
8366,Abram Sant,2023-02-18,3.32,66,4574.16
8367,Aarush Kohli,2023-03-04,3.51,266,2239.79
8368,Anvi Sant,2023-06-06,4.11,186,2275.31
8369,Kismat Boase,2022-12-29,3.37,431,2013.77
8370,Bhavin Boase,2022-01-09,4.18,259,2199.83
8371,Hridaan Saha,2023-06-03,3.45,150,1927.42
8372,Ishaan Gaba,2022-09-14,4.74,169,2312.71
8373,Faiyaz Shankar,2022-12-08,4.64,164,1475.31
8374,Jayant Dhar,2023-05-07,4.98,111,3494.96
8375,Dharmajan Kashyap,2023-04-02,4.49,78,2431.33
8376,Aniruddh Jani,2023-02-20,3.87,140,2005.43
8377,Ishita Dhaliwal,2023-05-25,3.29,397,4328.71
8378,Elakshi Chander,2022-08-16,3.47,403,2121.11
8379,Hrishita Ram,2022-09-19,4.51,433,3271.88
8380,Tushar Gour,2022-10-09,4.15,295,3513.79
8381,Anaya Rajagopalan,2022-09-12,4.67,442,4975.4
8382,Nitya Rege,2023-02-06,4.85,336,4483.16
8383,Urvi Rajan,2022-12-14,4.87,272,1851.35
8384,Lavanya Bajwa,2022-09-18,4.45,451,1156.48
8385,Misha Ghosh,2022-08-29,4.57,422,2457.97
8386,Jhanvi Dalal,2022-08-10,3.13,103,4149.21
8387,Anika Krish,2022-12-24,4.88,247,1352.65
8388,Veer Boase,2023-08-01,4.68,224,2227.21
8389,Raghav Chander,2022-03-10,4.95,114,1187.35
8390,Pari Samra,2022-05-09,3.23,95,2090.08
8391,Elakshi Konda,2022-03-12,3.97,229,2180.07
8392,Veer Sahota,2022-11-11,4.04,333,4305.44
8393,Vanya Tailor,2023-01-28,4.77,305,1507.34
8394,Kimaya Doctor,2022-12-24,4.06,353,2178.61
8395,Adira Vaidya,2022-11-26,4.29,132,507.1
8396,Jivin Varkey,2023-12-01,3.43,357,1949.72
8397,Adira Sura,2023-11-01,4.21,84,4164.98
8398,Baiju Swaminathan,2023-12-04,3,334,2452.14
8399,Kartik Bir,2023-07-25,4.9,156,3785.46
8400,Ira Kashyap,2023-02-26,4.32,172,748.87
8401,Urvi Banik,2022-08-30,4.75,185,1676.79
8402,Gokul Jayaraman,2022-09-29,4.58,203,1771.95
8403,Damini Grover,2023-01-21,4.96,311,2584.2
8404,Dhruv Walla,2023-04-06,3.46,393,2936.36
8405,Manikya Hegde,2022-11-09,4.46,500,910.62
8406,Inaaya  Deep,2022-07-12,4.18,133,578.32
8407,Sumer Gandhi,2023-03-14,3.04,214,1084.9
8408,Mohanlal Shroff,2022-02-09,4.45,494,643.31
8409,Samarth Singhal,2023-09-03,3.58,146,4943.22
8410,Hridaan Lalla,2023-07-16,3.71,336,2514.45
8411,Neysa Guha,2023-09-08,3.36,104,4255.12
8412,Samar Rege,2022-10-22,3.75,72,4156.62
8413,Amira Warrior,2022-10-26,4.56,191,2296.75
8414,Romil Sankar,2022-08-21,4.8,163,1802.96
8415,Samiha Sridhar,2023-03-08,4.68,298,2260.59
8416,Ishaan Chakrabarti,2022-12-11,3.49,348,1734.49
8417,Purab Varughese,2023-02-06,3.53,204,4149.67
8418,Dharmajan Vyas,2022-02-11,4.4,238,982.81
8419,Hrishita Keer,2023-01-02,3.23,158,3116.81
8420,Elakshi Raval,2022-11-14,3.35,298,523.94
8421,Piya Sarna,2022-08-23,4.39,285,696.35
8422,Zain Grewal,2023-02-07,4.42,77,2672.18
8423,Elakshi Gokhale,2023-07-15,4.52,422,2651.37
8424,Azad Bansal,2022-12-15,4.54,438,637.72
8425,Samaira Mahal,2023-02-22,3.07,280,1929.12
8426,Vedika Walla,2022-11-19,3.63,54,1424.17
8427,Saanvi Kadakia,2023-03-04,4.11,104,1826.4
8428,Navya Ray,2022-08-10,3.31,437,3752.83
8429,Zara Bora,2023-01-13,3.26,65,4079.75
8430,Amira Chahal,2022-08-30,4.78,52,2444.49
8431,Priyansh Trivedi,2023-01-23,4.77,383,766.19
8432,Pari Reddy,2023-01-07,3.01,252,1228.4
8433,Siya Mani,2022-12-29,3.84,52,4887.34
8434,Tushar Khanna,2023-05-16,3.49,200,3046.59
8435,Yasmin Trivedi,2022-11-27,3.44,62,4741.11
8436,Hazel Ratta,2022-08-21,4.24,236,2457.12
8437,Zara Balay,2022-07-12,4.85,499,3691.62
8438,Mannat Sharma,2022-09-15,3.28,272,3345.61
8439,Sara Magar,2023-05-13,3.85,151,807.38
8440,Mishti Bhandari,2023-01-30,4.74,446,3308.47
8441,Reyansh Dhawan,2023-04-08,4.12,488,2744.56
8442,Saira Basu,2023-12-05,4.41,326,2068.35
8443,Divyansh Mangat,2023-03-24,4.56,219,2315.25
8444,Mehul Bail,2023-05-16,4.48,491,3688.43
8445,Madhup Kala,2022-08-12,3.76,411,1810.68
8446,Nirvi Tella,2023-01-06,3.11,451,995.7
8447,Farhan Dhingra,2022-03-12,3.09,137,4617.83
8448,Kiara Buch,2023-12-04,4.22,427,678
8449,Dishani Rastogi,2022-02-10,3.25,404,4325.4
8450,Yashvi Goswami,2022-08-16,3.2,343,1969.94
8451,Nakul Yohannan,2023-04-20,4,123,4273.87
8452,Devansh Acharya,2023-07-08,3.28,244,2637.6
8453,Zoya Rajagopalan,2023-04-23,3.29,80,1028.36
8454,Ivana Ramachandran,2022-10-18,4.18,133,3093.22
8455,Tara Mangat,2023-03-15,3.64,221,2532.15
8456,Inaaya  Gopal,2023-04-01,3.73,274,2608.61
8457,Baiju Lall,2023-05-02,4.97,216,1157.64
8458,Kaira Chawla,2023-06-15,3.04,219,3162.65
8459,Divyansh Mallick,2023-02-05,4.59,358,1931.35
8460,Neelofar Wadhwa,2022-10-08,4.87,497,1947.47
8461,Dishani Anand,2023-12-06,3.69,143,4071.17
8462,Ayesha Trivedi,2023-11-04,4.72,238,3806.36
