passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
8097,Suhana Luthra,2022-04-11,83,399.87,3.15
8098,Rati Vohra,2022-10-31,98,1872.73,3.44
8099,Zaina Dada,2022-11-09,99,1772.34,4.10
8100,Vihaan Dave,2022-12-15,65,245.28,3.12
8101,Tanya Karpe,2023-06-23,34,512.58,4.67
8102,Nehmat Barad,2023-04-01,31,1682.27,4.64
8103,Yashvi Kalita,2023-07-05,22,762.00,4.17
8104,Hunar Buch,2023-09-04,78,268.82,4.33
8105,Hunar Rana,2023-01-03,24,804.31,4.43
8106,Jayesh Kunda,2023-01-25,10,565.33,4.22
8107,Emir Sangha,2023-03-02,16,1842.29,3.49
8108,Abram Dhar,2022-10-18,79,124.28,3.02
8109,Dhruv Shroff,2023-06-20,20,1957.59,4.68
8110,Anay Lad,2022-11-23,49,1386.04,4.64
8111,Alia Kunda,2023-05-27,26,166.52,3.54
8112,Biju Kakar,2022-09-11,71,1210.18,4.61
8113,Charvi Bajwa,2023-01-05,95,300.16,3.53
8114,Veer Kumer,2022-11-20,77,1118.12,3.65
8115,Ehsaan Sachdev,2022-12-21,62,394.78,3.78
8116,Kiaan Badami,2022-11-15,95,1372.27,4.36
8117,Kiara Raju,2023-04-13,84,969.36,4.88
8118,Nakul Kade,2022-09-10,89,1102.87,3.11
8119,Ayesha Edwin,2023-02-22,94,1057.92,4.74
8120,Onkar Singh,2022-09-24,94,1046.00,4.05
8121,Hiran Sengupta,2022-09-22,90,1761.35,3.23
8122,Kartik Tripathi,2023-01-28,17,940.54,3.84
8123,Tanya Mander,2022-01-12,57,696.04,4.55
8124,Neysa Ranganathan,2023-01-22,95,748.20,4.94
8125,Pihu Kurian,2022-06-09,38,1124.94,4.14
8126,Tushar Madan,2023-01-28,35,900.35,3.18
8127,Ishita Balasubramanian,2023-04-02,96,526.05,3.04
8128,Prerak Vora,2023-05-06,58,1459.21,4.75
8129,Rasha Sant,2022-11-15,59,1995.84,4.52
8130,Sara Sarkar,2022-12-11,28,1228.30,3.14
8131,Anya Ahluwalia,2022-09-22,77,1564.75,3.22
8132,Rati Keer,2022-09-12,88,1084.50,4.69
8133,Armaan Agarwal,2022-11-14,29,888.35,4.54
8134,Aarush Deep,2023-06-06,99,357.63,3.45
8135,Nehmat Ravel,2023-01-20,16,1992.50,4.87
8136,Inaaya  Golla,2023-06-25,55,1946.48,3.96
8137,Khushi Das,2023-04-15,77,117.50,3.89
8138,Divit Gaba,2022-11-23,92,1445.81,4.47
8139,Hrishita Gokhale,2022-08-21,49,1670.02,4.41
8140,Lakshit Shankar,2023-02-18,40,795.65,4.88
8141,Romil Wagle,2022-11-10,34,513.20,4.70
8142,Myra Ranganathan,2023-06-03,30,1733.16,3.35
8143,Tiya Deo,2023-02-17,59,787.84,3.34
8144,Pari Goda,2023-04-16,83,364.62,4.48
8145,Khushi Arora,2023-06-01,72,1014.51,4.35
8146,Uthkarsh Sant,2022-09-23,30,724.24,4.49
8147,Vardaniya Ratta,2023-02-17,86,1565.22,4.55
8148,Biju Balay,2023-09-06,51,1569.14,4.37
8149,Charvi Bobal,2023-01-27,67,1836.34,4.17
8150,Renee Biswas,2022-09-09,73,254.67,3.49
8151,Drishya Dara,2022-10-08,58,1483.26,3.01
8152,Riaan Sridhar,2023-12-01,80,1553.88,4.37
8153,Rania Gola,2022-12-30,99,1304.76,4.27
8154,Ryan Sheth,2023-01-20,23,1984.66,3.06
8155,Urvi Anne,2023-01-30,66,1390.48,4.23
8156,Ranbir Kapoor,2023-01-13,34,1161.37,4.61
8157,Rohan Basu,2022-09-16,16,333.65,4.77
8158,Mehul Varghese,2023-06-18,92,811.85,4.89
8159,Indrans Sodhi,2023-05-27,76,1463.67,3.34
8160,Zoya Vaidya,2023-05-20,88,175.64,4.21
8161,Dhanush Bhalla,2022-11-21,42,911.46,4.00
8162,Divit Yadav,2022-09-09,91,1708.06,3.53
8163,Jayan Mand,2023-05-01,89,1211.39,4.84
8164,Rasha Kar,2023-02-05,54,605.19,4.21
8165,Zeeshan Sachdev,2023-06-01,80,263.98,3.60
8166,Prisha Grover,2022-07-11,52,833.75,4.10
8167,Rania Babu,2022-04-09,54,575.12,3.90
8168,Dharmajan Sharma,2022-09-23,91,1373.62,4.00
8169,Amira Rajan,2023-11-04,38,525.98,3.76
8170,Azad Soman,2022-12-20,74,1154.64,3.31
8171,Yasmin Reddy,2023-03-15,32,1739.46,3.86
8172,Alisha Chokshi,2023-03-13,48,1667.37,3.76
8173,Pranay Bora,2022-10-19,72,236.41,3.30
8174,Krish Bir,2022-09-13,99,1791.53,4.64
8175,Hiran Sandal,2022-11-17,90,1584.52,4.42
8176,Dhanush Sem,2022-09-23,29,759.91,3.49
8177,Ivan Bath,2022-09-18,22,933.67,4.77
8178,Vihaan Suri,2023-05-17,22,695.70,4.40
8179,Advika Biswas,2022-08-11,57,968.37,4.52
8180,Kavya Dubey,2022-08-10,100,796.53,3.14
8181,Advik Sridhar,2023-04-16,72,781.96,4.70
8182,Aradhya Gopal,2023-08-04,70,1533.70,4.86
8183,Trisha Loyal,2022-09-11,28,1722.42,4.51
8184,Lakshit Balasubramanian,2022-08-11,57,658.28,3.43
8185,Manikya Vasa,2023-03-24,30,823.40,4.22
8186,Dhanuk Bhagat,2023-08-07,67,1925.94,4.58
8187,Purab Swamy,2023-05-28,13,736.50,4.32
8188,Prisha Kapoor,2023-05-23,26,1339.77,3.46
8189,Anahi Deo,2023-04-14,78,474.25,4.63
8190,Ela Dhingra,2023-06-04,59,884.98,3.41
8191,Nakul Bala,2023-06-15,65,1050.55,3.87
8192,Zain Shroff,2023-04-24,16,1225.31,3.96
8193,Ishaan Ahluwalia,2023-02-16,12,173.31,3.75
8194,Vivaan Bawa,2023-05-19,13,1313.72,4.31
8195,Rasha Ramanathan,2023-03-15,37,1167.17,3.98
8196,Lagan Kalla,2022-12-22,19,566.81,4.44
8197,Dhanuk Baral,2023-06-23,37,482.17,3.14
8198,Oorja Subramaniam,2023-02-18,19,1855.28,3.86
8199,Kabir Deshpande,2023-02-18,70,1398.16,3.83
8200,Kartik Sarma,2023-03-25,54,1059.20,3.69
8201,Raghav Choudhary,2023-02-25,42,647.55,4.58
8202,Manikya Char,2023-02-17,99,1063.37,4.61
8203,Advik Chopra,2022-08-20,35,1043.59,4.58
8204,Indranil Karpe,2023-01-22,63,1074.71,3.50
8205,Advik Gokhale,2023-09-02,77,1218.37,3.75
8206,Stuvan Agrawal,2023-03-30,23,1055.08,3.79
8207,Ela Shroff,2023-05-03,76,798.91,4.11
8208,Lakshit Sama,2022-09-17,97,771.24,3.38
8209,Stuvan Bakshi,2023-01-07,23,288.10,3.34
8210,Ayesha Kumar,2023-01-14,22,1268.84,3.48
8211,Alia Barman,2023-04-02,77,1852.95,3.32
8212,Saira Dutt,2022-08-18,79,492.49,3.97
8213,Advik Batta,2023-02-20,69,1101.81,3.64
8214,Kiara Bali,2022-12-21,95,922.71,3.68
8215,Shalv Sheth,2022-06-09,10,1134.59,3.82
8216,Sahil Sane,2023-04-27,88,1106.68,3.95
8217,Aradhya Bose,2023-10-05,63,281.06,4.58
8218,Dishani Ratta,2023-04-26,82,960.29,4.36
8219,Divyansh Bobal,2023-06-07,53,954.32,4.11
8220,Shlok Madan,2022-02-12,20,1757.87,3.39
8221,Kashvi Bhakta,2022-12-28,43,1630.96,4.01
8222,Anaya Sandhu,2023-10-01,64,460.99,4.22
8223,Jiya Dugar,2022-12-19,33,1176.73,4.74
8224,Aayush Chaudhary,2022-09-23,69,179.52,3.69
8225,Veer Sidhu,2023-08-07,67,847.18,4.79
8226,Riya Yohannan,2022-10-19,90,1153.16,4.25
8227,Lakshay Chatterjee,2023-05-14,37,1974.08,4.44
8228,Lakshay Mand,2023-01-28,55,776.12,4.12
8229,Amira Ramaswamy,2023-03-02,52,702.48,4.71
8230,Ahana  Bhalla,2023-10-04,78,812.25,4.26
8231,Anay Uppal,2022-08-20,93,1352.58,4.50
8232,Rhea Subramaniam,2022-01-10,19,290.03,3.58
8233,Arhaan Gade,2023-01-13,52,366.44,4.30
8234,Stuvan Mandal,2023-06-15,30,600.83,3.65
8235,Aarna Bir,2023-04-20,61,945.47,3.93
8236,Shlok Khanna,2023-04-19,37,1844.71,4.93
8237,Miraan Tiwari,2023-10-03,67,490.18,3.11
8238,Sumer Bhatnagar,2023-06-05,68,372.84,3.52
8239,Diya Goswami,2022-09-29,72,145.12,3.50
8240,Madhav Kalla,2023-02-27,63,1942.31,3.83
8241,Zoya Dani,2023-10-04,14,785.81,3.11
8242,Alisha Chhabra,2023-04-25,92,644.75,3.51
8243,Pranay Mahal,2022-10-12,32,1111.58,3.90
8244,Jayant Seth,2023-01-05,89,1172.51,3.60
8245,Mehul Dhar,2023-05-05,89,579.15,4.83
8246,Khushi Sathe,2022-08-20,38,709.09,4.07
8247,Zaina Mall,2022-11-10,96,889.15,4.97
8248,Badal Gala,2023-02-25,45,900.03,4.31
8249,Shaan Bassi,2023-02-02,54,705.36,3.13
8250,Veer Majumdar,2023-01-01,95,1608.96,4.34
8251,Mehul Iyer,2023-02-27,19,1554.50,4.12
8252,Samaira Bhakta,2023-06-06,43,697.92,3.98
8253,Samarth Sampath,2023-01-30,91,1152.27,4.19
8254,Nitya Barad,2022-10-21,85,618.37,3.05
8255,Ahana  Singhal,2023-04-21,75,1299.14,3.52
8256,Nishith Ramaswamy,2022-11-25,39,282.49,4.26
8257,Vidur Talwar,2022-11-27,93,1522.35,3.46
8258,Kiaan Chokshi,2023-03-26,32,1213.17,4.26
8259,Riya Kunda,2023-08-04,24,1299.82,4.47
8260,Ehsaan Dayal,2023-04-20,78,1429.20,4.08
8261,Ivan Sekhon,2023-03-30,27,316.16,4.38
8262,Yuvraj  De,2023-03-18,26,1405.30,4.03
8263,Arnav Choudhury,2023-01-04,90,1959.99,4.31
8264,Rohan Ramesh,2022-11-17,97,554.91,4.01
8265,Divit Gupta,2023-05-28,81,1899.03,3.52
8266,Himmat Sarin,2023-01-28,80,253.56,3.07
8267,Misha Kata,2023-10-05,34,1983.20,3.76
8268,Anika Date,2023-03-25,27,206.92,4.15
8269,Kanav Swaminathan,2022-09-24,39,1179.30,4.25
8270,Manikya Gole,2023-04-25,32,1268.62,4.07
8271,Arhaan Bahri,2022-03-12,86,1409.90,4.85
8272,Vardaniya Devan,2023-07-04,30,621.08,4.00
8273,Suhana Shan,2023-07-06,66,1334.41,3.84
8274,Navya Rao,2022-11-29,30,464.75,4.23
8275,Darshit Wason,2023-06-22,31,643.40,3.16
8276,Anya Atwal,2022-04-12,50,822.25,3.61
8277,Romil Shanker,2022-10-20,96,1244.34,3.57
8278,Raghav Bhatt,2022-09-24,61,1147.86,3.85
8279,Jivin Bahri,2022-09-26,33,1188.50,4.54
8280,Dhruv Gade,2023-01-18,89,1060.39,4.22
8281,Ojas Golla,2022-10-14,12,1072.28,3.34
8282,Navya D’Alia,2023-11-07,29,886.89,4.61
8283,Ivana Dada,2023-01-27,34,1039.79,4.55
8284,Nirvaan Kaur,2023-04-14,82,552.63,4.96
8285,Anvi Balakrishnan,2023-03-17,17,432.41,4.31
8286,Anaya Dani,2023-05-04,81,966.02,3.42
8287,Mamooty Khanna,2022-09-15,89,1401.87,4.28
8288,Dishani Agrawal,2022-10-26,50,1870.88,3.72
8289,Faiyaz Tailor,2023-05-16,73,162.93,4.74
8290,Adah Mani,2022-09-23,14,1676.86,3.34
8291,Saksham Kanda,2022-07-12,92,621.54,3.62
8292,Kimaya Malhotra,2023-05-04,100,1420.85,3.33
8293,Piya Banik,2023-02-23,83,295.62,4.27
8294,Gokul Wali,2023-12-04,77,1340.98,4.33
8295,Badal Borah,2023-03-17,77,1355.04,3.47
8296,Romil Sampath,2023-01-26,73,664.71,3.31
8297,Aarav Butala,2023-04-30,10,105.12,3.86
8298,Kaira Dara,2022-10-23,82,1760.92,4.95
8299,Ojas Garde,2022-10-23,89,1247.92,3.79
8300,Priyansh Ramakrishnan,2023-07-01,84,1958.97,3.82
8301,Hiran Sethi,2023-09-07,46,1217.71,3.16
8302,Prerak Chaudhari,2023-03-21,79,235.47,4.63
8303,Aniruddh Ranganathan,2023-04-21,82,668.43,4.01
8304,Ivana Jaggi,2023-03-26,46,1223.31,4.82
8305,Nakul Banerjee,2023-09-04,57,1814.69,4.73
8306,Nitara Chaudhari,2022-09-09,94,1247.87,4.35
8307,Elakshi Subramanian,2023-02-17,23,340.82,4.39
8308,Vritika Mangal,2023-11-05,95,1462.33,4.73
8309,Piya Sawhney,2023-01-16,11,556.32,3.19
8310,Lavanya Venkatesh,2023-06-26,41,1838.62,4.13
8311,Pihu Aggarwal,2022-11-19,90,739.92,3.59
8312,Zara Suresh,2023-09-06,20,553.80,4.84
8313,Indrajit Shere,2023-10-07,80,615.20,4.26
8314,Taran Shukla,2022-08-18,32,1219.69,4.01
8315,Shaan Sampath,2023-08-05,77,1622.82,4.26
8316,Bhavin Gulati,2023-10-07,59,650.50,3.08
8317,Anika Loke,2023-05-28,30,522.60,4.51
8318,Seher Mannan,2023-01-14,26,1146.48,4.60
8319,Ayesha Dhawan,2022-11-09,15,1620.07,3.49
8320,Khushi Lall,2023-05-06,12,781.39,3.80
8321,Nayantara Magar,2023-04-21,82,456.71,4.48
8322,Aarna Choudhury,2022-12-23,32,1758.60,4.16
8323,Aarav Ratta,2022-05-09,87,744.33,4.02
8324,Jivin Iyer,2022-08-17,31,1028.80,3.42
8325,Dhanuk Halder,2022-07-10,90,403.19,4.94
8326,Lavanya Uppal,2022-08-09,40,1867.78,3.93
8327,Madhav Ramesh,2023-11-02,34,249.99,4.87
8328,Nishith Dyal,2022-12-09,83,517.72,4.09
8329,Vanya Desai,2023-06-01,81,1623.77,4.47
8330,Shray Bora,2022-12-21,80,1083.28,3.62
8331,Shamik Jayaraman,2023-04-29,46,1105.35,4.76
8332,Madhav Walla,2023-02-21,27,299.95,4.85
8333,Misha Ramaswamy,2023-12-06,20,1022.54,3.98
8334,Advika Srivastava,2022-11-30,29,1290.62,4.24
8335,Pihu Ratta,2023-05-31,63,755.89,3.87
8336,Kimaya Sachar,2022-08-09,38,1971.91,4.69
8337,Saksham Dash,2022-01-09,72,1679.66,3.94
8338,Eshani Setty,2023-04-14,56,735.25,3.46
8339,Rohan Sha,2023-04-25,16,867.38,3.76
8340,Shalv Mand,2023-06-01,80,1532.05,3.61
8341,Arhaan Devan,2023-05-06,22,504.55,4.80
8342,Sahil Vyas,2023-01-19,21,837.09,3.18
8343,Farhan Saran,2023-01-27,81,686.78,3.16
8344,Kartik Saxena,2022-10-20,58,759.42,3.80
8345,Madhav Varghese,2022-08-18,41,371.46,3.95
8346,Eva Mandal,2022-09-29,12,399.75,3.69
8347,Riaan Kota,2023-01-13,62,1038.69,3.24
8348,Gatik Kala,2023-03-06,29,574.62,4.78
8349,Rati Apte,2023-01-02,21,1017.94,4.16
8350,Nitara Virk,2023-04-02,98,1321.56,4.48
8351,Darshit Brahmbhatt,2023-05-14,86,1367.82,4.41
8352,Farhan Shanker,2022-10-22,36,201.77,4.16
8353,Indrans Chanda,2022-08-26,77,743.73,4.31
8354,Yasmin Tandon,2023-10-03,17,1231.80,3.49
8355,Elakshi Cherian,2022-10-08,12,525.44,4.55
8356,Veer Cherian,2022-08-18,17,1786.31,3.84
8357,Yasmin Basu,2022-12-12,12,1947.49,3.94
8358,Anvi Mammen,2023-03-13,20,685.52,3.10
8359,Kavya Jhaveri,2023-06-17,34,295.63,3.66
8360,Seher Chaudhuri,2023-12-06,12,554.64,3.45
8361,Indrans Halder,2023-04-26,79,180.45,3.20
8362,Vanya Kar,2023-01-17,33,1784.66,4.69
8363,Priyansh Kaur,2023-02-07,96,1049.83,4.79
8364,Riaan Bhardwaj,2023-06-29,52,1993.51,3.08
8365,Divit Luthra,2022-09-12,55,1678.67,4.56
8366,Nitara Bahl,2022-08-30,42,234.58,3.69
8367,Alisha Kadakia,2022-10-13,40,1726.91,4.97
8368,Khushi Mann,2023-11-02,39,1793.52,4.89
8369,Drishya Kadakia,2023-01-22,42,499.28,4.66
8370,Manjari Ghosh,2023-03-06,47,1691.96,4.37
8371,Romil Chander,2023-04-30,72,1810.47,4.16
8372,Misha Gupta,2023-08-06,73,908.89,3.05
8373,Vihaan Dugal,2022-09-15,71,1567.91,3.62
8374,Taimur Gour,2023-04-29,66,839.85,3.93
8375,Jayesh Doshi,2022-10-20,17,643.56,3.36
8376,Anay Lanka,2023-06-19,15,992.33,4.34
8377,Azad Rout,2023-04-15,90,1990.23,3.15
8378,Abram Dugal,2022-11-14,95,1887.01,3.25
8379,Shayak Banik,2023-03-16,14,664.38,3.79
8380,Amira Bhagat,2023-04-24,65,1624.66,4.05
8381,Bhavin Suresh,2023-06-14,65,1332.80,4.78
8382,Anika Uppal,2023-09-05,57,424.78,3.03
8383,Rhea Rama,2023-04-25,51,1554.38,3.47
8384,Trisha Samra,2023-06-07,15,1665.64,4.54
8385,Anya Dada,2023-01-19,36,1960.10,3.74
8386,Bhavin Gokhale,2023-10-06,83,412.56,3.37
8387,Hunar Majumdar,2023-04-28,77,1638.13,3.33
8388,Anay Mammen,2022-12-12,90,867.55,3.53
8389,Drishya Sinha,2022-04-09,97,1897.84,3.14
8390,Aradhya Bandi,2023-06-21,44,1696.18,3.98
8391,Eshani Ramanathan,2023-01-22,33,1185.87,4.27
8392,Jiya Tripathi,2022-08-20,54,366.98,4.93
8393,Kavya Kata,2022-02-12,42,1336.51,3.80
8394,Mohanlal Dasgupta,2023-10-06,57,463.39,3.66
8395,Nayantara Mahal,2023-01-31,51,1193.36,4.79
8396,Hansh Dave,2023-06-25,84,822.54,3.02
8397,Aaina Guha,2023-09-06,11,1124.79,4.45
8398,Hazel Dugar,2023-04-29,53,1503.81,4.49
8399,Uthkarsh Wadhwa,2023-03-29,56,169.25,4.63
8400,Tiya Chander,2023-05-03,82,1973.90,3.19
8401,Vihaan Mander,2023-05-25,70,1570.08,4.24
8402,Tanya Chacko,2022-10-12,20,835.17,4.33
8403,Divit Rama,2022-07-11,40,1747.67,4.56
8404,Aradhya Verma,2023-06-25,90,531.67,4.57
8405,Jivika Devan,2022-08-18,44,889.23,4.32
8406,Manikya Lanka,2023-02-03,69,237.96,4.53
8407,Faiyaz Mahal,2023-01-25,94,1663.63,4.77
8408,Taimur Vohra,2022-01-12,26,1744.76,3.68
8409,Indrans Vig,2022-04-10,65,536.31,4.38
8410,Tiya Dash,2023-03-02,36,1152.99,4.44
8411,Samiha Upadhyay,2023-04-01,17,1174.29,4.37
8412,Yakshit Vig,2023-03-14,90,718.32,4.76
8413,Faiyaz Char,2023-05-13,38,1592.70,3.36
8414,Jayan Ramesh,2023-07-01,98,1307.39,3.63
8415,Jhanvi Choudhary,2022-08-14,74,1738.98,4.16
8416,Kabir Sarna,2023-02-19,64,639.05,4.22
8417,Yuvaan Roy,2023-05-01,17,1520.81,3.39
8418,Darshit Singhal,2023-02-16,92,861.77,4.84
8419,Kanav Shenoy,2023-06-01,61,495.77,4.45
8420,Vedika Rattan,2022-11-22,44,841.89,3.17
8421,Akarsh Varma,2023-04-18,64,1346.30,4.40
8422,Suhana Dubey,2022-12-21,48,1510.86,3.60
8423,Shalv Batta,2023-06-17,72,599.34,4.02
8424,Khushi Devan,2023-08-05,54,1205.39,3.55
8425,Dharmajan Khatri,2023-05-02,54,928.93,4.84
8426,Stuvan Borah,2023-02-26,70,1433.34,3.80
8427,Kismat Bawa,2022-11-08,45,799.27,3.65
8428,Badal Suresh,2023-04-07,40,1278.22,4.55
8429,Vivaan Tiwari,2022-08-31,61,431.67,4.68
8430,Indranil Ben,2022-10-28,59,600.25,4.72
8431,Eshani Divan,2023-05-30,15,1443.83,4.56
8432,Fateh Buch,2022-04-12,94,654.66,4.33
8433,Dishani Ahluwalia,2022-10-13,95,1964.41,3.77
8434,Umang Kaul,2022-04-09,60,875.81,3.01
8435,Advik Loyal,2022-09-28,44,344.28,4.90
8436,Jayesh Ray,2023-03-05,15,1283.77,3.43
8437,Vardaniya Shetty,2022-12-27,37,268.85,4.92
8438,Madhup Ramachandran,2023-11-02,48,1022.60,4.65
8439,Samaira Kalita,2023-03-06,35,601.04,3.81
8440,Kartik Tella,2023-03-20,33,698.48,3.20
8441,Rania Kannan,2023-10-04,96,740.52,3.57
8442,Elakshi Bhattacharyya,2023-05-20,77,540.24,4.26
8443,Anvi Arya,2022-12-26,92,693.52,3.58
8444,Miraan Bhandari,2023-06-30,74,244.04,4.71
8445,Myra Dugar,2023-04-04,25,1280.49,3.27
8446,Shlok Sachar,2023-07-01,14,1200.37,3.28
8447,Miraya Mane,2023-01-28,50,1829.97,3.01
8448,Vanya Seth,2023-06-04,70,972.59,3.98
8449,Adah Dasgupta,2023-02-07,21,306.70,4.89
8450,Lavanya Dyal,2022-11-29,17,577.77,3.96
8451,Eshani Chaudhari,2022-10-30,98,431.57,4.46
8452,Urvi Viswanathan,2023-01-25,82,954.75,3.69
8453,Yashvi Mahal,2022-10-24,33,511.11,4.09
8454,Madhav Upadhyay,2023-05-27,13,1451.26,4.05
8455,Lavanya Srinivas,2023-06-16,81,1597.34,4.12
8456,Sana Deshmukh,2022-11-10,40,1789.46,4.76
8457,Indrans Sule,2023-04-28,22,427.08,4.93
8458,Kabir Ravi,2022-01-10,91,1310.67,4.80
8459,Alia Ahluwalia,2022-10-25,34,1696.81,4.64
8460,Uthkarsh Dutta,2023-04-28,39,517.60,4.97
8461,Hunar Andra,2023-05-15,16,613.74,4.82
8462,Azad Sawhney,2022-09-27,41,185.09,4.35
8463,Heer Sani,2023-10-03,62,1867.66,3.74
8464,Saksham Mane,2022-09-30,45,242.90,4.05
8465,Nakul Bath,2022-09-09,56,1655.48,3.40
8466,Ritvik Doshi,2023-02-15,66,1601.59,3.59
8467,Farhan Buch,2023-01-04,48,521.85,4.47
8468,Nitara Suri,2023-04-19,86,1870.53,4.48
8469,Kavya Ahuja,2023-05-23,26,1760.60,3.79
8470,Aaina Jhaveri,2022-03-10,25,1261.40,3.15
8471,Vardaniya Doshi,2023-04-17,25,1095.86,3.66
8472,Jayesh Dar,2022-09-12,72,1951.82,4.60
8473,Yasmin Chandran,2022-06-11,88,1623.32,4.16
8474,Prerak Dhaliwal,2022-08-14,99,1301.52,3.17
8475,Adah Agate,2022-08-19,45,1968.98,4.31
8476,Nitya Wable,2023-03-06,54,1628.41,3.19
8477,Tushar Gopal,2023-02-27,93,1699.28,3.79
8478,Charvi Rege,2023-06-22,85,902.40,3.12
8479,Jayesh Walla,2023-04-19,64,843.46,3.22
8480,Mahika Saxena,2023-08-02,99,730.52,3.21
8481,Hiran Khosla,2023-06-02,27,267.69,4.60
8482,Arhaan Mann,2023-06-25,37,1716.82,4.49
8483,Aniruddh Anne,2022-10-11,26,685.02,3.78
8484,Eva Brar,2023-01-26,79,1878.55,4.15
8485,Aarna Ravi,2022-05-11,78,1445.87,3.17
8486,Taran Rege,2023-04-14,85,265.16,3.30
8487,Ryan Vyas,2023-08-01,91,196.53,4.72
8488,Nirvi Raju,2022-11-22,30,286.01,3.64
8489,Ahana  Virk,2022-12-28,99,1384.12,3.80
8490,Rania Varghese,2022-07-11,61,1414.06,3.73
8491,Damini Saraf,2023-02-03,71,308.09,3.16
8492,Nakul Madan,2023-06-13,100,1382.67,4.85
8493,Ehsaan Goswami,2022-11-14,85,104.08,4.30
8494,Mahika Gara,2023-04-01,38,368.14,3.83
8495,Miraan Wadhwa,2023-09-05,49,1192.77,3.32
8496,Rhea Ramaswamy,2022-01-12,24,711.38,3.32
8497,Sumer Ahuja,2022-01-11,25,1217.74,4.91
8498,Rohan Lalla,2023-03-23,47,1281.81,3.87
8499,Tara Tella,2023-08-02,71,1487.39,4.16
8500,Vritika Sant,2022-10-23,46,853.70,3.00
8501,Bhamini Gopal,2022-08-17,27,1969.29,4.66
8502,Yakshit Bala,2023-02-19,95,1407.00,3.17
8503,Akarsh Keer,2023-01-13,25,789.65,3.13
8504,Saksham Bhavsar,2022-12-08,93,1580.94,3.14
8505,Zoya Hans,2022-10-16,71,956.41,4.19
8506,Seher Ram,2023-05-19,33,631.92,3.13
8507,Damini Buch,2022-11-26,87,209.62,4.95
8508,Hiran Mahal,2023-03-19,85,335.02,3.85
8509,Samarth Reddy,2023-01-05,42,896.45,3.82
8510,Veer Bath,2022-10-16,81,467.97,3.88
8511,Ivana Borde,2022-11-08,89,1319.55,3.88
8512,Amani Vig,2023-08-04,97,1654.93,3.20
8513,Indrans Lall,2023-05-18,21,1687.36,4.24
8514,Ahana  Goswami,2022-02-12,62,1959.73,3.59
8515,Nirvaan Dutt,2022-11-10,74,287.38,4.70
8516,Khushi Ghose,2022-08-17,37,732.15,4.16
8517,Chirag Dewan,2023-05-05,39,1605.02,4.07
8518,Vedika Sekhon,2022-11-28,93,973.82,4.26
8519,Manjari Singhal,2022-12-24,19,1516.53,3.38
8520,Aniruddh De,2023-01-04,35,1824.14,3.21
8521,Amani Butala,2022-08-17,83,1746.25,3.55
8522,Lagan Bumb,2022-11-21,48,1857.73,3.74
8523,Vivaan Tandon,2022-12-17,58,287.95,3.11
8524,Bhamini Raval,2022-09-15,60,1036.11,3.57
8525,Lakshay Sheth,2023-03-14,68,1590.16,3.01
8526,Pihu Kurian,2022-10-25,67,1645.83,4.22
8527,Seher Apte,2023-03-07,38,1549.54,3.09
8528,Riaan Dani,2022-04-11,69,698.35,3.77
8529,Adira Bhasin,2023-04-17,69,1218.51,4.80
8530,Saanvi Sanghvi,2022-07-09,75,1379.80,4.84
8531,Aayush Vyas,2022-10-29,68,1920.27,3.71
8532,Kismat Subramanian,2023-10-01,28,564.05,4.15
8533,Reyansh Basu,2022-09-16,88,1593.29,4.97
8534,Ela Choudhary,2022-09-13,44,457.04,4.62
8535,Aarav Ramakrishnan,2023-01-17,91,510.16,3.21
8536,Miraya Hayer,2022-09-11,18,732.99,4.26
8537,Renee Badami,2022-10-30,80,1275.72,4.43
8538,Shayak Bumb,2023-03-07,71,1435.98,3.47
8539,Priyansh Bahl,2023-02-20,73,1110.21,3.90
8540,Jayan Sachar,2022-06-11,50,860.75,3.05
8541,Advik Desai,2022-08-15,10,1209.28,3.93
8542,Ayesha Bora,2023-06-17,63,1216.32,3.06
8543,Piya Dhaliwal,2023-03-13,11,255.10,3.47
8544,Nitya Gupta,2023-07-04,54,1607.85,4.47
8545,Ryan Ganguly,2023-09-02,86,1535.20,4.80
8546,Bhamini Dass,2023-02-26,72,1738.16,4.63
8547,Nehmat Sekhon,2023-04-28,23,1953.25,3.68
8548,Rati Edwin,2022-10-31,35,421.97,4.04
8549,Hridaan Bhargava,2023-08-03,90,1575.16,3.87
8550,Charvi Gopal,2023-05-14,83,1612.82,3.72
8551,Nirvi Hora,2023-02-23,26,182.60,4.50
8552,Ishita Kanda,2023-01-15,83,867.42,4.11
8553,Kiaan Borra,2023-03-14,41,111.34,4.60
8554,Zoya Barman,2022-12-25,97,1309.85,4.05
8555,Heer Solanki,2022-05-11,36,1605.19,3.45
8556,Jayan Chandran,2023-06-03,53,130.48,3.29
8557,Saanvi Roy,2023-11-06,57,493.06,3.22
8558,Indranil Contractor,2022-10-08,11,1929.51,4.82
8559,Aarna Dara,2023-08-02,46,597.35,3.58
8560,Krish Sandal,2023-05-23,32,1219.11,4.84
8561,Yashvi Arya,2022-07-10,21,1011.87,4.78
8562,Indrajit Vohra,2023-02-17,40,856.26,3.34
8563,Riaan Bhatt,2022-12-17,95,570.01,3.64
8564,Tarini Ratti,2023-05-07,80,1813.62,4.07
8565,Raghav Hayre,2023-05-27,85,975.95,4.96
8566,Jivika Edwin,2022-10-23,50,656.96,4.63
8567,Advika Dora,2023-04-15,26,964.33,4.47
